customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;target90
27154;2008-08-11;1;0;12;2008-08-11;1;3;2;0;14; ;0; ;5;5;0;1;0;0;2008-08-12;2008-08-12;2789;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0
27161;2008-08-27;1;0;9;2008-08-27;0;1;0;0;48; ;1;AR;1;1;0;0;0;0;2008-08-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27178;2008-10-15;0;0;10;2008-10-15;1;1;3;0;40; ;0; ;1;1;0;0;0;0;2008-10-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27186;2008-08-13;0;0;8;2008-08-13;1;1;2;0;55; ;0; ;5;4;0;0;0;0;2008-08-14;0000-00-00;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1
27187;2008-12-13;0;0;4;2008-12-13;0;1;3;0;97; ;0; ;2;1;0;0;0;1;2008-12-16;2008-12-14;105;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27199;2008-05-27;1;0;2;2008-05-27;0;3;2;0;92; ;0; ;2;1;0;1;0;0;2008-05-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27238;2008-09-07;1;0;4;2008-09-07;0;2;0;0;41; ;1; ;1;1;0;1;0;1;2008-09-09;2008-09-08;597;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27247;2008-12-25;1;0;12;2008-12-25;0;1;3;0;87; ;0; ;1;1;0;0;0;0;2008-12-30;0000-00-00;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
27252;2008-05-15;0;0;11;2008-05-15;0;3;0;0;73; ;0; ;3;2;0;1;0;0;2008-05-19;2008-05-16;1167;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27259;2008-10-21;1;0;9;2008-10-21;1;1;0;0;91; ;0; ;2;1;0;0;0;1;2008-10-23;2008-10-22;364;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27261;2008-04-11;1;0;1;2008-04-11;0;3;0;0;65; ;0; ;4;2;0;1;0;0;2008-04-14;2008-04-11;1002;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27272;2008-07-24;0;0;4;2008-07-24;0;1;0;0;51; ;1; ;1;1;0;0;0;0;2008-07-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27273;2008-08-07;1;0;12;2008-08-07;0;3;1;1;23; ;0; ;4;1;0;1;0;0;2008-08-08;2008-08-08;364;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27280;2008-10-20;0;0;12;2008-10-20;0;1;0;0;35; ;0; ;2;1;0;0;0;1;2008-10-22;2008-10-21;556;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27286;2008-05-26;2;0;12;2008-05-26;0;3;0;0;25; ;0; ;3;1;0;1;0;0;2008-05-28;2008-05-27;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27294;2008-10-22;0;0;4;2008-10-22;0;2;2;0;45; ;0; ;4;1;0;1;0;0;2008-10-24;2008-10-23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27297;2008-09-18;1;0;12;2008-08-15;0;1;0;0;78;78;0;BQ;3;2;0;0;0;0;2008-09-22;2008-09-19;862;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
27299;2008-04-29;1;0;12;2008-04-29;0;1;2;0;84; ;0; ;2;2;0;0;0;0;2008-05-02;0000-00-00;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
27301;2008-04-15;2;0;12;2008-04-15;0;3;0;0;81; ;0; ;4;1;0;1;0;0;2008-04-17;2008-04-16;843;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27306;2008-12-10;0;0;8;2008-12-02;0;1;0;0;95; ;1;BD;3;3;0;0;0;0;2008-12-12;2008-12-11;1190;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
27307;2008-06-07;1;0;8;2008-06-07;0;1;3;0;71; ;1; ;4;1;0;0;0;0;2008-06-10;2008-06-09;995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27316;2008-10-23;0;0;4;2008-10-23;0;3;0;0;55; ;0; ;3;2;0;1;0;0;2008-10-27;2008-10-24;660;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27319;2008-11-23;0;0;4;2008-11-23;0;2;0;0;33; ;1; ;1;2;0;1;0;1;2008-11-25;2008-11-24;547;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27322;2008-08-30;0;0;12;2008-08-30;1;1;0;0;26; ;0;BQ;3;3;0;0;0;0;2008-09-02;2008-09-01;886;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
27330;2008-04-17;0;0;9;2008-04-17;1;3;1;1;65; ;0; ;2;1;0;1;0;0;2008-04-18;2008-04-18;810;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27332;2008-08-29;1;0;4;2008-08-29;0;1;0;0;86; ;1;AR;1;1;0;0;0;0;2008-09-01;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27333;2008-10-13;2;0;12;2008-10-13;0;3;1;1;60; ;0; ;5;1;0;1;0;0;2008-10-14;0000-00-00;217;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0
27341;2008-10-01;2;1;4;2008-10-01;0;3;2;0;10;12;0; ;4;2;0;1;0;0;2008-10-02;2008-10-01;643;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27352;2008-12-19;1;0;4;2008-12-19;0;1;0;0;22; ;0; ;4;1;0;0;0;0;2008-12-23;2008-12-20;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27354;2008-11-09;0;0;12;2008-11-09;0;1;0;0;86; ;0; ;1;1;0;0;0;1;2008-11-11;2008-11-10;222;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27357;2008-10-13;0;0;8;2008-10-13;0;3;0;0;17; ;0; ;4;3;0;1;0;0;2008-10-15;2008-10-14;946;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
27366;2008-09-22;2;0;8;2008-09-22;0;1;0;0;97; ;0;AB;2;1;0;0;0;1;2008-09-23;2008-09-23;139;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27376;2008-09-29;0;0;12;2008-09-29;0;3;1;1;24; ;0; ;3;1;0;1;0;0;2008-10-01;2008-09-30;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27377;2008-06-23;0;0;8;2008-06-23;0;1;1;1;76; ;0; ;5;9;0;0;0;0;2009-06-25;2008-10-22;3329;1;0;0;0;0;8;0;1;0;0;0;0;0;0;0
27379;2008-09-13;0;0;4;2008-09-13;0;1;3;0;25; ;0;BQ;1;1;0;0;0;0;2008-09-16;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27381;2008-07-24;0;0;9;2008-07-24;0;1;2;0;34; ;0; ;4;4;0;0;0;0;2008-07-25;2008-07-24;1475;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
27386;2008-08-06;0;0;4;2008-08-06;0;3;1;1;42; ;0; ;2;1;0;1;0;0;2008-08-07;2008-08-06;364;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27398;2008-12-18;0;0;4;2008-12-18;0;1;0;0;93; ;0; ;3;1;0;0;0;0;2008-12-22;2008-12-19;907;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27399;2008-09-29;0;0;3;2008-09-29;0;2;0;0;44; ;0; ;3;1;0;1;0;0;2008-10-14;2008-10-15;673;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
27420;2008-04-05;2;0;4;2008-04-05;0;1;3;0;69; ;1; ;4;2;0;0;0;0;2008-04-08;2008-04-07;799;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27422;2008-10-26;0;0;11;2008-10-26;0;1;0;0;60; ;0; ;4;2;0;0;0;0;2008-10-28;2008-10-27;981;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27424;2008-08-04;0;0;0;2008-08-04;0;1;0;0;16; ;1;AR;1;1;0;0;0;0;2008-08-06;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
27429;2008-08-17;1;0;9;2008-08-17;1;1;2;0;44; ;0; ;1;1;0;0;0;0;2008-08-19;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27435;2008-08-04;1;0;8;2008-08-04;0;2;2;0;53; ;1; ;4;3;0;1;0;0;2008-08-06;2008-08-05;2417;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1
27437;2008-12-08;0;0;1;2008-12-08;1;2;1;1;44; ;0; ;1;1;0;1;0;0;2008-12-10;2008-12-10;749;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27455;2008-07-14;1;0;4;2008-07-14;0;1;2;0;45; ;0; ;4;3;0;0;0;0;2008-07-29;2008-07-25;585;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
27478;2008-06-10;1;0;4;2008-06-10;0;1;0;0;67; ;1; ;4;1;0;0;0;0;2008-06-11;2008-06-10;604;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27479;2008-12-14;0;0;0;2008-12-14;1;1;0;0;47; ;0;CA;4;1;0;0;0;0;2008-12-16;2008-12-16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27480;2008-07-08;1;0;12;2008-07-08;0;3;1;1;23; ;0; ;2;1;0;1;0;0;2008-07-10;2008-07-09;303;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27481;2008-07-19;0;0;4;2008-07-19;0;1;2;0;70; ;0; ;1;1;0;0;0;0;2008-07-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27482;2008-04-19;1;0;9;2008-04-19;0;2;2;0;72; ;0; ;2;1;0;1;0;1;2008-04-22;2008-04-21;404;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27501;2008-12-10;0;0;5;2008-12-10;0;3;0;0;76; ;0; ;1;1;0;1;0;1;2008-12-12;2008-12-13;385;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27510;2008-09-08;0;0;2;2008-09-08;0;1;0;0;12; ;0;CA;2;1;0;0;0;1;2008-09-10;2008-09-09;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27514;2008-11-25;0;0;4;2008-11-25;1;1;0;0;38; ;1; ;1;1;0;0;0;0;2008-11-26;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
27521;2008-07-03;2;0;12;2008-07-03;1;1;0;0;80;81;0; ;4;2;0;0;0;0;2008-07-04;2008-07-03;669;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
27529;2008-09-15;0;0;8;2008-09-15;0;2;1;1;41; ;0; ;3;1;0;1;0;0;2008-09-16;2008-09-15;914;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27531;2008-12-02;0;0;4;2008-12-02;1;2;0;0;58; ;1; ;1;2;0;1;0;0;2008-12-04;2008-12-03;1076;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1
27537;2008-05-13;2;0;4;2008-05-13;0;1;0;0;72; ;0; ;4;1;0;0;0;0;2008-05-15;2008-05-14;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27547;2008-06-24;0;0;3;2008-06-24;1;3;3;0;39; ;0; ;1;1;0;1;0;1;2008-08-08;2008-08-09;146;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27550;2008-12-30;0;0;8;2008-12-30;0;1;0;0;41; ;0; ;2;2;0;0;0;1;2009-02-13;2009-01-19;298;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
27558;2008-09-27;2;0;1;2008-09-27;0;1;0;0;65; ;0;BD;3;1;0;0;0;0;2008-09-30;2008-09-27;476;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27560;2008-10-20;1;0;4;2008-10-20;0;1;0;0;14; ;0; ;3;1;0;0;0;0;2008-10-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27565;2008-11-24;1;0;4;2008-11-24;0;1;0;0;65; ;1; ;1;1;0;0;0;0;2008-11-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27566;2008-06-10;1;0;1;2008-06-10;0;3;1;1;64; ;0; ;3;2;0;1;0;0;2008-06-24;2008-06-20;805;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
27568;2008-10-26;2;0;9;2008-10-26;0;2;0;0;33; ;1; ;1;1;0;1;0;0;2008-10-28;2008-10-27;958;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27574;2008-12-30;1;0;1;2008-12-30;0;2;0;0;52; ;0; ;4;3;0;1;0;0;2009-01-05;2009-01-02;528;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
27576;2008-07-21;0;0;12;2008-07-21;0;3;0;0;23; ;0; ;3;3;0;1;0;0;2008-07-22;2008-07-22;980;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
27585;2008-10-27;0;0;4;2008-10-27;0;1;2;0;34; ;0;BQ;1;1;0;0;0;0;2008-10-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27595;2008-06-12;1;0;12;2008-06-12;0;1;3;0;28; ;0;BQ;1;1;0;0;0;0;2008-06-16;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27602;2008-05-20;0;0;12;2008-05-20;0;1;0;0;80; ;0; ;3;1;0;0;0;0;2008-05-22;2008-05-21;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27609;2008-04-19;0;0;5;2008-04-19;0;2;1;1;45; ;0; ;2;1;0;1;0;0;2008-06-05;2008-05-31;334;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27621;2008-12-05;0;0;4;2008-12-05;0;1;3;0;70; ;0; ;2;1;0;0;0;0;2008-12-08;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27622;2008-10-05;0;0;12;2008-10-05;0;1;0;0;74; ;0;BQ;4;5;0;0;0;0;2008-10-07;2008-10-06;1028;3;1;1;0;0;0;0;0;0;0;0;0;5;0;0
27631;2008-04-07;0;0;12;2008-04-07;0;1;0;0;24; ;0; ;1;1;0;0;0;0;2008-04-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27642;2008-04-08;0;0;12;2008-04-08;0;1;0;0;59; ;0; ;3;1;0;0;0;0;2008-04-10;2008-04-09;985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27644;2008-11-19;1;0;9;2008-11-19;0;1;0;0;20; ;1; ;1;1;0;0;0;0;2008-11-21;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27648;2008-12-01;0;0;4;2008-12-01;1;2;0;0;47; ;1; ;3;5;0;1;0;0;2008-12-03;2008-12-02;2180;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
27651;2008-12-13;1;0;0;2008-12-13;0;1;0;0;33; ;0; ;5;2;0;0;0;0;2008-12-16;2008-12-14;154;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27663;2008-07-06;0;0;11;2008-07-06;0;1;0;0;60; ;0; ;3;1;0;0;0;0;2008-07-08;2008-07-07;656;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27666;2008-09-22;1;0;1;2008-09-22;0;1;0;0;85; ;1;AR;1;1;0;0;0;0;2008-09-24;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27669;2008-09-23;0;0;12;2008-09-23;0;1;2;0;56; ;0; ;2;1;0;0;0;1;2008-09-25;2008-09-24;584;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27672;2008-10-09;0;0;12;2008-10-09;0;1;0;0;12; ;1; ;3;2;0;0;0;0;2008-10-10;2008-10-09;1157;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27673;2008-06-25;1;0;4;2008-06-25;0;2;2;0;44; ;0; ;3;1;0;1;0;0;2008-06-26;2008-06-25;768;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
27679;2008-06-11;1;0;12;2008-06-11;0;1;2;0;83; ;0; ;1;1;0;0;0;0;2008-06-12;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27684;2008-12-03;0;0;9;2008-12-02;0;1;0;0;70; ;0;BQ;4;9;0;0;0;0;2008-12-17;2009-01-20;1298;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0
27685;2008-12-08;0;0;4;2008-12-08;0;1;3;0;14; ;1; ;3;2;0;0;0;0;2008-12-09;2008-12-08;1125;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27694;2008-09-21;0;0;4;2008-09-21;0;1;0;0;39; ;1;AR;1;1;0;0;0;0;2008-09-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27708;2008-05-25;0;0;4;2008-05-25;0;1;0;0;52; ;0;CA;2;1;0;0;0;1;2008-05-27;2008-05-26;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
27719;2008-10-01;1;0;9;2008-10-01;0;1;0;0;4; ;0; ;2;1;0;0;0;1;2008-10-03;2008-10-02;646;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
27722;2008-11-20;1;0;9;2008-11-20;1;3;1;1;22; ;0; ;2;1;0;1;0;0;2008-11-24;2008-11-21;234;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
27728;2008-12-09;0;0;2;2008-12-09;1;1;0;0;96; ;0;AB;3;3;0;0;0;0;2008-12-11;2008-12-10;1141;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
27750;2008-07-02;0;0;4;2008-07-02;0;2;2;0;52; ;0; ;3;2;0;1;0;0;2008-08-01;2008-07-03;332;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27765;2008-11-25;0;0;9;2008-11-25;0;3;1;1;55; ;0; ;4;2;0;1;0;0;2008-11-26;2008-11-26;670;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
27768;2008-04-24;2;0;2;2008-04-24;0;3;2;0;72; ;0; ;3;1;0;1;0;0;2008-05-07;2008-04-29;439;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27776;2008-05-26;0;0;9;2008-05-26;0;3;1;1;41; ;0; ;2;1;0;1;0;0;2008-05-27;2008-05-26;337;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27777;2008-08-06;2;0;12;2008-08-06;0;1;0;0;24; ;0; ;2;1;0;0;0;1;2008-08-07;2008-08-07;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27800;2008-08-11;1;0;8;2008-08-11;1;1;0;0;57; ;0;BR;3;1;0;0;0;0;2008-08-13;2008-08-13;838;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27811;2008-05-13;0;0;11;2008-05-13;0;1;2;0;55; ;0;BQ;5;8;0;0;0;0;2008-05-15;2008-05-14;3767;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1
27818;2008-08-08;0;0;0;2008-08-08;0;3;2;0;71;70;0; ;5;11;0;1;0;0;2008-08-11;2008-08-08;2855;0;0;0;4;6;1;0;0;0;0;0;0;0;1;0
27823;2008-11-27;0;0;9;2008-11-27;0;1;3;0;76; ;0; ;1;1;0;0;0;0;2008-11-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27825;2008-08-20;0;0;11;2008-08-20;1;2;1;1;52; ;0; ;3;2;0;1;0;0;2008-08-21;2008-08-21;788;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27833;2008-12-09;0;0;9;2008-07-06;0;2;0;0;53; ;1; ;1;2;0;1;0;1;2008-12-11;2008-12-10;397;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
27853;2008-08-18;0;0;11;2008-08-18;0;3;0;0;87; ;0; ;3;2;0;1;0;0;2008-08-20;2008-08-19;863;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
27856;2008-09-06;0;0;8;2008-09-06;0;3;0;0;6; ;0; ;3;2;0;1;0;0;2008-09-09;2008-09-08;554;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27860;2008-07-28;0;0;4;2008-07-28;0;2;1;1;32; ;0; ;5;2;0;1;0;0;2008-07-30;2008-07-30;264;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1
27864;2008-06-05;1;0;9;2008-06-05;0;2;2;0;45; ;1; ;4;1;0;1;0;0;2008-06-06;2008-06-06;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27865;2008-10-08;0;0;12;2008-10-08;0;1;0;0;13; ;1; ;4;2;0;0;0;0;2008-10-10;2008-10-09;784;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
27866;2008-11-04;0;0;9;2008-11-04;0;3;1;1;23; ;0; ;2;1;0;1;0;0;2008-11-05;2008-11-04;392;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
27868;2008-08-02;0;0;5;2008-08-02;0;2;2;0;44; ;0; ;4;2;0;1;0;0;2008-08-05;2008-08-04;974;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
27874;2008-09-25;0;0;2;2008-09-25;0;3;1;1;25; ;0;BD;5;9;0;1;0;0;2008-09-29;2008-09-26;1853;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
27879;2008-04-16;1;0;9;2008-04-16;0;1;2;0;91; ;0;BQ;2;2;0;0;0;1;2008-04-18;2008-04-17;298;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
27884;2008-04-25;1;1;12;2008-04-25;0;1;0;0;10; ;0;BQ;3;1;0;0;0;1;2008-04-28;2008-04-25;850;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
27895;2008-07-19;1;0;0;2008-07-19;1;3;0;0;55; ;1; ;1;2;0;1;0;0;2009-07-22;2008-07-22;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
27902;2008-11-15;0;0;12;2008-11-15;1;1;1;1;26; ;0;BQ;2;1;0;0;0;0;2008-12-01;2008-11-29;745;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
27910;2008-05-19;0;0;8;2008-05-19;0;3;0;0;1; ;0; ;2;1;0;1;0;1;2008-05-20;2008-05-19;845;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27914;2008-05-21;0;0;12;2008-05-21;0;1;0;0;21; ;0; ;3;2;0;0;0;0;2008-05-22;2008-05-21;1048;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
27917;2008-08-25;0;0;4;2008-08-25;0;2;0;0;52;48;1; ;1;2;0;1;0;1;2008-08-27;2008-08-26;532;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27927;2008-08-25;1;0;9;2008-08-25;0;1;2;0;9; ;0; ;2;2;0;0;0;1;2009-08-28;2008-09-04;1116;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27946;2008-12-03;1;0;8;2008-12-03;0;1;0;0;53; ;0; ;1;1;0;0;0;1;2008-12-04;2008-12-03;239;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27951;2008-04-16;0;0;12;2008-04-16;0;1;0;0;78; ;0; ;5;1;0;0;0;0;2008-04-17;2008-04-16;376;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27954;2008-09-10;0;0;12;2008-09-10;1;2;0;0;50; ;1; ;1;3;0;1;0;0;2008-09-12;2008-09-11;1466;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
27960;2008-10-06;1;0;9;2008-10-06;0;1;0;0;94; ;0;AB;3;2;0;0;0;0;2008-10-08;2008-10-07;895;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
27965;2008-12-19;0;0;12;2008-12-19;0;1;0;0;58; ;1; ;4;5;0;0;0;0;2009-01-02;2008-12-20;660;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0
27967;2008-12-09;0;0;12;2008-12-09;1;1;0;0;58; ;0;BD;5;8;0;0;0;0;2008-12-23;2008-12-10;3925;0;0;0;5;3;0;0;0;0;0;0;0;0;0;1
27989;2008-05-22;1;0;4;2008-05-22;0;1;0;0;79; ;0; ;2;1;0;0;0;0;2008-05-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27994;2008-11-27;0;0;4;2008-11-27;0;2;2;0;33; ;1; ;1;2;0;1;0;0;2008-12-01;2008-11-28;964;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27997;2008-10-22;1;0;4;2008-10-22;0;2;1;1;58; ;0; ;2;1;0;1;0;0;2008-10-24;2008-10-24;606;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
28014;2008-07-30;0;0;12;2008-07-30;0;3;3;0;44; ;0; ;5;6;0;1;0;0;2008-07-31;2008-07-31;1997;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1
28016;2008-11-03;0;0;9;2008-11-03;0;1;2;0;74; ;0; ;2;2;0;0;0;1;2008-11-18;2008-11-04;194;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
28030;2008-08-20;1;0;12;2008-08-20;0;1;3;0;85; ;0;BQ;2;1;0;0;0;0;2008-08-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28035;2008-07-07;0;0;8;2008-07-07;0;3;1;1;47; ;0; ;4;3;0;1;0;0;2008-07-08;2008-07-08;1755;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0
28044;2008-05-29;0;0;4;2008-05-29;0;1;2;0;80; ;0;BQ;1;2;0;0;0;0;2008-05-30;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
28048;2008-12-16;0;0;12;2008-12-16;0;1;0;0;26; ;1;AZ;1;1;0;0;0;0;2008-12-18;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28051;2008-12-16;1;0;12;2008-12-16;0;1;2;0;22; ;0; ;1;1;0;0;0;0;2008-12-17;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
28054;2008-04-26;0;0;3;2008-04-26;0;1;2;0;90; ;1; ;3;3;0;0;0;0;2008-04-29;2008-04-26;1544;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
28057;2008-05-04;1;0;8;2008-05-04;0;3;0;0;50; ;0; ;3;2;0;1;0;0;2008-05-06;2008-05-05;1093;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
28065;2008-05-26;1;0;9;2008-05-26;0;2;0;0;44; ;0; ;3;5;0;1;0;0;2008-05-28;2008-05-27;864;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1
28068;2008-11-11;1;0;4;2008-11-11;0;3;2;0;24; ;0; ;4;1;0;1;0;0;2008-11-13;2008-11-12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
28078;2008-11-26;1;0;12;2008-11-26;0;1;3;0;89; ;0; ;1;1;0;0;0;0;2008-11-27;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
28079;2008-05-28;0;0;4;2008-05-28;0;1;2;0;32; ;0; ;1;1;0;0;0;0;2008-05-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28090;2008-11-22;1;0;9;2008-11-22;0;2;0;0;50; ;1; ;3;4;0;1;0;0;2008-11-25;2008-11-24;1383;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
28091;2008-04-15;0;0;9;2008-04-15;0;1;1;1;35; ;0; ;1;1;0;0;0;0;2008-04-17;2008-04-17;54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
